episode,has_crossed_door,got_key,opened_door,got_ball
1360,0,0,0,0
1361,1,1,1,1
1362,1,1,1,0
1363,1,1,0,0
1364,1,1,0,0
1365,0,0,0,0
1366,1,1,1,0
1367,1,1,1,0
1368,1,1,1,1
1369,0,0,0,0
1370,1,1,1,0
1371,1,1,1,1
1372,1,1,1,0
1373,1,1,1,1
1374,1,1,1,0
1375,1,1,1,1
1376,0,0,0,0
1377,1,1,1,0
1378,1,1,1,1
1379,1,1,0,1
1380,1,1,1,1
1381,1,1,1,1
1382,1,1,1,1
1383,0,0,0,0
1384,0,0,0,0
1385,0,1,1,0
1386,1,1,1,0
1387,1,1,1,1
1388,1,1,1,1
1389,1,1,1,1
1390,1,1,1,1
1391,0,0,0,0
1392,1,1,1,0
1393,0,1,0,0
1394,0,0,0,0
1395,1,1,0,1
1396,1,1,1,1
1397,0,0,0,0
1398,0,1,0,0
1399,1,1,0,0
1400,0,1,0,0
1401,0,0,0,0
1402,1,1,1,1
1403,1,1,0,1
1404,1,1,1,0
1405,1,1,1,1
1406,1,1,1,1
1407,0,0,0,0
1408,0,0,0,0
1409,1,1,1,0
1410,1,1,1,0
1411,0,0,0,0
1412,1,1,1,0
1413,1,1,1,1
1414,1,1,1,0
1415,0,1,0,0
1416,1,1,1,1
1417,0,1,0,0
1418,1,1,1,1
1419,1,1,1,0
1420,0,1,0,0
1421,0,1,0,0
1422,1,1,0,1
1423,0,1,0,0
1424,1,1,1,0
1425,1,1,1,1
1426,1,1,1,0
1427,1,1,1,1
1428,0,0,0,0
1429,0,1,0,0
1430,0,1,0,0
1431,0,1,0,0
1432,0,1,0,0
1433,0,1,0,0
1434,1,1,1,1
1435,1,1,1,0
1436,1,1,1,1
1437,1,1,1,0
1438,1,1,1,1
1439,1,1,1,0
1440,1,1,1,0
1441,0,1,0,0
1442,1,1,1,1
1443,1,1,1,0
1444,0,1,0,0
1445,1,1,1,1
1446,1,1,1,1
1447,0,0,0,0
1448,1,1,1,0
1449,1,1,1,1
1450,1,1,1,0
1451,0,0,0,0
1452,1,1,0,0
1453,0,0,0,0
1454,1,1,1,1
1455,1,1,1,0
1456,1,1,1,1
1457,1,1,1,1
1458,0,0,0,0
1459,1,1,1,1
1460,1,1,1,1
1461,1,1,1,1
1462,1,1,1,1
1463,1,1,1,1
1464,1,1,1,1
1465,0,0,0,0
1466,1,1,1,0
1467,1,1,1,0
1468,1,1,1,1
1469,1,1,1,1
1470,1,1,1,1
1471,0,0,0,0
1472,1,1,1,1
1473,1,1,1,0
1474,1,1,1,0
1475,1,1,1,1
1476,1,1,1,1
1477,1,1,1,1
1478,0,0,0,0
1479,1,1,1,1
1480,1,1,1,0
1481,1,1,1,0
1482,1,1,1,0
1483,1,1,1,1
1484,0,0,0,0
1485,1,1,1,1
1486,0,0,0,0
1487,0,0,0,0
1488,1,1,1,1
1489,1,1,1,0
1490,1,1,1,1
1491,1,1,1,1
1492,0,0,0,0
1493,1,1,1,0
1494,0,0,0,0
1495,1,1,1,0
1496,1,1,1,0
1497,1,1,1,1
1498,0,0,0,0
1499,1,1,1,1
1500,1,1,1,1
1501,1,1,1,1
1502,1,1,1,1
1503,1,1,1,1
1504,1,1,1,0
1505,1,1,1,0
1506,1,1,1,1
1507,0,0,0,0
1508,1,1,1,0
1509,1,1,1,1
1510,1,1,1,1
1511,1,1,1,0
1512,1,1,1,1
1513,1,1,1,1
1514,1,1,1,0
1515,1,1,0,1
1516,1,1,1,0
1517,1,1,1,0
1518,1,1,1,0
1519,1,1,1,0
1520,1,1,1,0
1521,1,1,1,0
1522,1,1,1,0
1523,1,1,1,1
1524,1,1,1,1
1525,0,0,0,0
1526,1,1,0,0
1527,1,1,1,0
1528,1,1,0,0
1529,1,1,1,0
1530,1,1,1,1
1531,0,0,0,0
1532,1,1,1,0
1533,1,1,1,1
1534,1,1,1,0
1535,1,1,1,1
1536,1,1,1,1
1537,1,1,1,1
1538,1,1,1,1
1539,0,0,0,0
1540,1,1,1,1
1541,1,1,1,1
1542,1,1,1,1
1543,1,1,1,1
1544,0,0,0,0
1545,1,1,1,1
1546,1,1,1,1
1547,1,1,1,1
1548,0,0,0,0
1549,1,1,1,1
1550,1,1,1,1
1551,1,1,1,1
1552,1,1,1,0
1553,1,1,1,1
1554,1,1,1,1
1555,1,1,1,1
1556,1,1,1,1
1557,0,1,0,0
1558,1,1,1,1
1559,1,1,1,0
1560,1,1,1,1
1561,1,1,1,1
1562,1,1,1,1
1563,1,1,1,1
1564,1,1,1,1
1565,1,1,1,1
1566,1,1,1,0
1567,1,1,1,1
1568,1,1,1,0
1569,0,1,1,0
1570,1,1,1,1
1571,1,1,1,1
1572,1,1,1,1
1573,0,0,0,0
1574,1,1,1,1
1575,1,1,1,1
1576,0,0,0,0
1577,1,1,1,0
1578,1,1,0,0
1579,1,1,1,1
1580,0,0,0,0
1581,1,1,1,1
1582,1,1,1,0
1583,1,1,1,1
1584,1,1,1,1
1585,1,1,1,1
1586,0,1,0,0
1587,1,1,1,1
1588,1,1,1,1
1589,1,1,0,1
1590,0,0,0,0
1591,1,1,1,1
1592,0,0,0,0
1593,1,1,1,0
1594,1,1,1,1
1595,1,1,1,0
1596,1,1,1,1
1597,1,1,1,1
1598,1,1,1,0
1599,1,1,1,1
1600,1,1,1,0
1601,0,1,0,0
1602,0,0,0,0
1603,1,1,1,1
1604,0,0,0,0
1605,1,1,1,1
1606,1,1,1,1
1607,1,1,1,0
1608,1,1,1,1
1609,0,0,0,0
1610,1,1,1,0
1611,1,1,1,0
1612,0,1,0,0
1613,1,1,1,1
1614,1,1,1,1
1615,0,0,0,0
1616,1,1,1,0
1617,1,1,1,1
1618,0,0,0,0
1619,0,0,0,0
1620,1,1,1,1
1621,1,1,0,0
1622,1,1,1,0
1623,0,0,0,0
1624,0,0,0,0
1625,1,1,1,1
1626,0,0,0,0
1627,0,1,0,0
1628,1,1,1,0
1629,1,1,1,0
1630,1,1,1,1
1631,1,1,0,0
1632,1,1,1,0
1633,0,0,0,0
1634,1,1,0,0
1635,0,0,0,0
1636,1,1,0,1
1637,1,1,0,0
1638,1,1,1,0
1639,1,1,0,0
1640,0,1,0,0
1641,0,1,0,0
1642,0,1,0,0
1643,0,1,0,0
1644,0,0,0,0
1645,1,1,1,0
1646,0,0,0,0
1647,0,1,0,0
1648,1,1,1,0
1649,0,1,0,0
1650,0,1,0,0
1651,0,1,0,0
1652,1,1,1,0
1653,0,0,0,0
1654,1,1,1,0
1655,1,1,1,0
1656,0,0,0,0
1657,1,1,1,0
1658,1,1,1,0
1659,1,1,1,0
1660,1,1,1,0
1661,0,1,0,0
1662,1,1,1,0
1663,1,1,1,1
1664,1,1,1,1
1665,0,1,0,0
1666,1,1,1,0
1667,1,1,1,0
1668,1,1,1,1
1669,1,1,1,0
1670,1,1,1,1
1671,1,1,1,1
1672,0,0,0,0
1673,1,1,1,0
1674,0,0,0,0
1675,1,1,1,0
1676,1,1,1,0
1677,1,1,1,0
1678,1,1,1,0
1679,1,1,1,1
1680,1,1,1,1
1681,0,0,0,0
1682,1,1,1,0
1683,1,1,0,0
1684,1,1,1,1
1685,0,0,0,0
1686,0,0,0,0
1687,0,0,0,0
1688,1,1,1,0
1689,1,1,1,1
1690,1,1,1,1
1691,0,0,0,0
1692,1,1,1,1
1693,1,1,1,0
1694,0,0,0,0
1695,1,1,1,1
1696,1,1,1,1
1697,1,1,0,1
1698,0,0,0,0
1699,0,0,0,0
1700,1,1,1,0
1701,1,1,0,0
1702,1,1,1,1
1703,1,1,1,1
1704,1,1,1,0
1705,1,1,1,1
1706,0,0,0,0
1707,0,0,0,0
1708,1,1,0,0
1709,1,1,0,1
1710,1,1,1,1
1711,1,1,1,0
1712,1,1,1,0
1713,1,1,0,0
1714,0,0,0,0
1715,0,0,0,0
1716,1,1,1,0
1717,1,1,0,1
1718,0,0,0,0
1719,1,1,1,0
1720,1,1,1,0
1721,1,1,1,0
1722,1,1,1,1
1723,0,0,0,0
1724,1,1,1,0
1725,1,1,1,0
1726,1,1,0,1
1727,1,1,1,1
1728,1,1,1,0
1729,0,0,0,0
1730,1,1,1,1
1731,1,1,0,0
1732,1,1,0,1
1733,1,1,1,1
1734,1,1,1,0
1735,1,1,1,1
1736,1,1,1,1
1737,1,1,1,0
1738,1,1,1,0
1739,1,1,1,0
1740,0,0,0,0
1741,1,1,1,0
1742,1,1,1,1
1743,1,1,0,0
1744,1,1,1,0
1745,1,1,1,0
1746,0,0,0,0
1747,1,1,1,1
1748,1,1,1,0
1749,0,0,0,0
1750,1,1,1,0
1751,0,0,0,0
1752,1,1,1,0
1753,0,0,0,0
1754,1,1,1,0
1755,1,1,1,1
1756,1,1,1,1
1757,1,1,1,0
1758,1,1,0,0
1759,1,1,1,0
1760,1,1,1,1
1761,1,1,1,1
1762,1,1,1,1
1763,1,1,1,0
1764,1,1,1,1
1765,1,1,1,0
1766,0,0,0,0
1767,0,0,0,0
1768,1,1,1,1
1769,1,1,1,1
1770,1,1,1,0
1771,0,0,0,0
1772,1,1,0,1
1773,0,0,0,0
1774,1,1,1,0
1775,1,1,1,0
1776,1,1,0,1
1777,1,1,0,1
1778,1,1,1,1
1779,1,1,1,1
1780,1,1,1,1
1781,1,1,1,1
1782,0,0,0,0
1783,1,1,0,0
1784,1,1,1,0
1785,1,1,1,1
1786,1,1,1,0
1787,0,0,0,0
1788,1,1,1,0
1789,0,0,0,0
1790,1,1,1,1
1791,1,1,1,0
1792,1,1,1,0
1793,1,1,1,1
1794,1,1,1,1
1795,1,1,1,0
1796,1,1,1,1
1797,1,1,1,1
1798,1,1,1,1
1799,1,1,1,1
1800,1,1,1,0
1801,1,1,1,1
1802,1,1,1,1
1803,1,1,0,1
1804,1,1,1,1
1805,0,0,0,0
1806,0,0,0,0
1807,0,0,0,0
1808,1,1,1,0
1809,1,1,1,0
1810,0,0,0,0
1811,1,1,1,1
1812,1,1,1,1
1813,1,1,1,0
1814,1,1,1,0
1815,0,0,0,0
1816,1,1,1,1
1817,1,1,1,0
1818,1,1,1,1
1819,1,1,1,0
1820,1,1,1,1
1821,1,1,1,1
1822,1,1,1,1
1823,1,1,1,1
1824,1,1,1,1
1825,1,1,1,0
1826,1,1,1,0
1827,1,1,1,0
1828,0,0,0,0
1829,1,1,1,1
1830,1,1,1,1
1831,1,1,1,1
1832,0,0,0,0
1833,1,1,1,0
1834,0,0,0,0
1835,1,1,0,1
1836,1,1,1,1
1837,0,0,0,0
1838,1,1,0,0
1839,1,1,1,1
1840,1,1,1,0
1841,1,1,1,0
1842,0,0,0,0
1843,1,1,1,1
1844,1,1,1,0
1845,1,1,1,1
1846,1,1,1,1
1847,1,1,1,0
1848,1,1,1,0
1849,1,1,1,0
1850,1,1,1,1
1851,1,1,1,1
1852,1,1,1,0
1853,1,1,1,0
1854,1,1,1,1
1855,1,1,1,1
1856,1,1,1,1
1857,1,1,1,1
1858,1,1,1,1
1859,1,1,1,1
1860,1,1,1,1
1861,1,1,1,1
1862,1,1,1,1
1863,1,1,1,1
1864,1,1,1,0
1865,1,1,1,1
1866,0,0,0,0
1867,1,1,1,1
1868,0,0,0,0
1869,1,1,1,0
1870,1,1,1,0
1871,1,1,1,1
1872,1,1,1,0
1873,1,1,1,0
1874,1,1,1,0
1875,1,1,1,0
1876,1,1,1,0
1877,1,1,1,0
1878,1,1,1,0
1879,1,1,1,0
1880,1,1,1,1
1881,1,1,1,0
1882,1,1,0,0
1883,1,1,1,0
1884,1,1,0,0
1885,1,1,1,1
1886,1,1,1,0
1887,1,1,1,1
1888,0,1,1,0
1889,0,0,0,0
1890,0,1,0,0
1891,1,1,1,1
1892,1,1,1,0
1893,1,1,0,0
1894,1,1,0,0
1895,1,1,1,0
1896,1,1,1,0
1897,1,1,1,0
1898,1,1,1,0
1899,0,0,0,0
1900,1,1,1,1
1901,1,1,1,1
1902,1,1,1,0
1903,1,1,1,1
1904,1,1,1,0
1905,1,1,1,0
1906,1,1,1,1
1907,0,0,0,0
1908,0,0,0,0
1909,1,1,1,1
1910,1,1,1,1
1911,1,1,1,1
1912,0,0,0,0
1913,0,0,0,0
1914,1,1,1,1
1915,1,1,1,1
1916,1,1,0,0
1917,1,1,1,1
1918,0,0,0,0
1919,1,1,1,0
1920,1,1,1,0
1921,0,0,0,0
1922,1,1,1,1
1923,0,0,0,0
1924,1,1,1,0
1925,1,1,0,0
1926,1,1,1,0
1927,1,1,1,1
1928,1,1,0,0
1929,1,1,1,1
1930,1,1,1,1
1931,1,1,1,1
1932,1,1,1,0
1933,0,0,0,0
1934,1,1,1,1
1935,1,1,1,1
1936,1,1,1,0
1937,1,1,1,1
1938,1,1,1,0
1939,0,0,0,0
1940,1,1,1,1
1941,1,1,1,1
1942,1,1,1,1
1943,1,1,0,1
1944,1,1,1,1
1945,1,1,1,0
1946,1,1,1,1
1947,1,1,1,1
1948,0,0,0,0
1949,0,0,0,0
1950,1,1,1,1
1951,1,1,1,1
1952,1,1,1,0
1953,1,1,1,1
1954,1,1,1,1
1955,1,1,1,1
1956,0,0,0,0
1957,1,1,1,1
1958,1,1,1,0
1959,1,1,1,1
1960,1,1,1,0
1961,1,1,1,1
1962,1,1,1,1
1963,1,1,1,1
1964,0,0,0,0
1965,1,1,1,1
1966,1,1,1,1
1967,1,1,1,0
1968,1,1,1,0
1969,1,1,1,0
1970,1,1,0,0
1971,1,1,1,0
1972,1,1,1,0
1973,1,1,1,1
1974,1,1,1,1
1975,0,0,0,0
1976,1,1,1,1
1977,1,1,0,0
1978,0,0,0,0
1979,1,1,1,1
1980,1,1,1,1
1981,1,1,0,0
1982,0,0,0,0
1983,1,1,1,1
1984,1,1,1,0
1985,0,0,0,0
1986,1,1,1,1
1987,1,1,1,0
1988,1,1,1,1
1989,1,1,1,1
1990,1,1,1,0
1991,1,1,1,1
1992,1,1,1,0
1993,1,1,0,0
1994,1,1,1,1
1995,1,1,1,1
1996,1,1,1,1
1997,1,1,1,1
1998,1,1,1,1
1999,1,1,1,0
2000,1,1,1,1
2001,1,1,1,1
2002,1,1,1,1
2003,1,1,1,1
2004,0,0,0,0
2005,1,1,1,1
2006,1,1,1,0
2007,1,1,0,1
2008,1,1,1,1
2009,1,1,1,1
2010,1,1,1,1
2011,1,1,0,0
2012,1,1,1,1
2013,1,1,1,1
2014,1,1,0,0
2015,1,1,1,1
2016,1,1,0,0
2017,1,1,0,0
2018,1,1,1,1
2019,1,1,0,0
2020,1,1,1,1
2021,1,1,1,0
2022,1,1,1,0
2023,0,0,0,0
2024,1,1,1,0
2025,1,1,1,0
2026,1,1,1,0
2027,1,1,1,1
2028,0,0,0,0
2029,1,1,1,1
2030,1,1,1,1
2031,1,1,1,1
2032,1,1,1,0
2033,1,1,1,1
2034,1,1,1,1
2035,1,1,1,1
2036,1,1,1,1
2037,1,1,1,1
2038,1,1,1,1
2039,1,1,0,0
2040,1,1,1,0
2041,1,1,1,1
2042,1,1,0,0
2043,1,1,1,1
2044,1,1,1,1
2045,1,1,1,1
2046,1,1,1,0
2047,1,1,1,1
2048,1,1,1,1
2049,1,1,1,1
2050,0,1,0,0
2051,1,1,1,1
2052,1,1,1,1
2053,1,1,1,0
2054,1,1,1,0
2055,1,1,1,1
2056,1,1,1,0
2057,0,0,0,0
2058,1,1,1,1
2059,0,1,0,0
2060,1,1,1,0
2061,1,1,1,1
2062,1,1,1,1
2063,1,1,1,1
2064,1,1,0,0
2065,1,1,1,0
2066,1,1,1,1
2067,1,1,1,1
2068,1,1,1,1
2069,0,0,0,0
2070,1,1,1,0
2071,1,1,1,1
2072,1,1,1,1
2073,0,0,0,0
2074,1,1,1,0
2075,1,1,1,0
2076,1,1,1,0
2077,1,1,1,1
2078,0,0,0,0
2079,0,0,0,0
2080,0,0,0,0
2081,1,1,1,1
2082,1,1,1,1
2083,1,1,1,1
2084,1,1,1,1
2085,1,1,0,0
2086,0,0,0,0
2087,1,1,1,0
2088,1,1,1,0
2089,1,1,1,1
2090,1,1,1,1
2091,1,1,1,1
2092,1,1,1,1
2093,1,1,1,0
2094,1,1,1,1
2095,0,0,0,0
2096,1,1,1,0
2097,1,1,1,0
2098,1,1,1,1
2099,1,1,1,1
2100,1,1,1,1
2101,1,1,1,1
2102,1,1,1,1
2103,1,1,1,0
2104,1,1,1,1
2105,1,1,1,1
2106,1,1,1,1
2107,0,0,0,0
2108,1,1,1,1
2109,1,1,1,1
2110,1,1,1,0
2111,0,0,0,0
2112,1,1,1,1
2113,1,1,1,1
2114,1,1,1,1
2115,1,1,1,1
2116,1,1,1,0
2117,1,1,1,1
2118,1,1,1,1
2119,1,1,1,1
2120,1,1,1,1
2121,1,1,1,0
2122,1,1,1,0
2123,1,1,1,1
2124,1,1,1,1
2125,1,1,1,1
2126,1,1,1,1
2127,1,1,1,1
2128,1,1,1,1
2129,1,1,1,1
2130,1,1,1,0
2131,1,1,1,1
2132,1,1,1,1
2133,1,1,1,1
2134,1,1,1,0
2135,1,1,1,1
2136,1,1,1,1
2137,1,1,1,1
2138,0,0,0,0
2139,1,1,1,0
2140,1,1,1,1
2141,0,0,0,0
2142,1,1,1,1
2143,1,1,1,1
2144,0,0,0,0
2145,1,1,1,1
2146,1,1,1,1
2147,0,0,0,0
2148,1,1,1,0
2149,1,1,1,1
2150,1,1,1,1
2151,1,1,1,1
2152,1,1,1,1
2153,1,1,1,1
2154,1,1,1,1
2155,0,0,0,0
2156,0,0,0,0
2157,1,1,1,1
2158,1,1,1,0
2159,1,1,1,1
2160,1,1,1,0
2161,1,1,1,0
2162,1,1,1,1
2163,0,0,0,0
2164,1,1,1,1
2165,1,1,1,1
2166,1,1,1,1
2167,0,0,0,0
2168,0,0,0,0
2169,1,1,1,1
2170,1,1,1,1
2171,1,1,1,0
2172,1,1,1,1
2173,1,1,1,0
2174,1,1,1,1
2175,1,1,1,1
2176,1,1,1,1
2177,1,1,1,1
2178,1,1,1,1
2179,1,1,1,1
2180,1,1,1,0
2181,1,1,1,1
2182,1,1,1,1
2183,1,1,1,1
2184,1,1,1,0
2185,0,0,0,0
2186,1,1,1,1
2187,1,1,1,1
2188,1,1,1,1
2189,0,0,0,0
2190,0,0,0,0
2191,1,1,1,1
2192,1,1,1,1
2193,1,1,1,1
2194,1,1,1,1
2195,1,1,1,1
2196,1,1,1,0
2197,0,0,0,0
2198,1,1,1,1
2199,1,1,1,1
2200,0,0,0,0
2201,1,1,1,0
2202,1,1,1,1
2203,1,1,1,1
2204,1,1,1,1
2205,1,1,1,1
2206,0,0,0,0
2207,1,1,1,1
2208,1,1,1,1
2209,0,0,0,0
2210,0,0,0,0
2211,0,0,0,0
2212,1,1,1,0
2213,1,1,1,0
2214,1,1,1,1
2215,1,1,1,1
2216,1,1,1,1
2217,1,1,1,1
2218,1,1,1,0
2219,1,1,1,1
2220,1,1,1,1
2221,1,1,1,1
2222,0,0,0,0
2223,1,1,1,0
2224,1,1,1,0
2225,1,1,1,0
2226,1,1,1,1
2227,1,1,1,1
2228,1,1,1,1
2229,1,1,1,0
2230,1,1,1,1
2231,0,0,0,0
2232,1,1,1,1
2233,1,1,1,0
2234,1,1,1,0
2235,1,1,1,1
2236,1,1,1,1
2237,0,0,0,0
2238,1,1,1,1
2239,1,1,1,0
2240,0,0,0,0
2241,1,1,1,1
2242,1,1,1,1
2243,1,1,1,1
2244,1,1,1,1
2245,1,1,1,1
2246,1,1,1,1
2247,1,1,1,1
2248,1,1,1,1
2249,1,1,1,1
2250,1,1,1,0
2251,1,1,1,1
2252,1,1,1,1
2253,0,0,0,0
2254,1,1,1,1
2255,1,1,1,0
2256,1,1,1,1
2257,1,1,1,1
2258,1,1,1,1
2259,1,1,1,1
2260,1,1,1,1
2261,1,1,1,1
2262,1,1,1,1
2263,0,0,0,0
2264,1,1,1,1
2265,1,1,1,1
2266,1,1,1,1
2267,1,1,1,1
2268,1,1,1,0
2269,1,1,1,1
2270,1,1,1,1
2271,1,1,1,1
2272,1,1,1,1
2273,1,1,1,1
2274,1,1,1,1
2275,1,1,1,1
2276,1,1,1,1
2277,1,1,1,1
2278,0,0,0,0
2279,1,1,1,1
2280,0,0,0,0
2281,0,0,0,0
2282,1,1,1,1
2283,1,1,1,1
2284,1,1,1,1
2285,1,1,1,1
2286,1,1,1,1
2287,1,1,1,1
2288,1,1,1,1
2289,1,1,1,1
2290,0,0,0,0
2291,1,1,1,1
2292,0,0,0,0
2293,0,0,0,0
2294,1,1,1,1
2295,1,1,1,1
2296,1,1,1,1
2297,1,1,1,0
2298,1,1,1,1
2299,1,1,1,1
2300,1,1,1,1
2301,1,1,1,0
2302,1,1,1,1
2303,1,1,1,1
2304,0,0,0,0
2305,1,1,1,1
2306,1,1,1,1
2307,1,1,1,1
2308,1,1,1,1
2309,1,1,1,1
2310,1,1,1,1
2311,1,1,1,1
2312,1,1,1,1
2313,1,1,1,1
2314,0,0,0,0
2315,1,1,1,0
2316,1,1,1,1
2317,1,1,1,1
2318,1,1,1,1
2319,1,1,1,0
2320,1,1,1,1
2321,1,1,1,1
2322,1,1,1,1
2323,1,1,1,1
2324,1,1,1,0
2325,1,1,1,1
2326,1,1,1,1
2327,1,1,1,1
2328,0,0,0,0
2329,1,1,1,1
2330,1,1,1,1
2331,0,0,0,0
2332,1,1,1,1
2333,1,1,1,1
2334,1,1,1,1
2335,1,1,1,1
2336,1,1,1,1
2337,1,1,1,0
2338,0,0,0,0
2339,1,1,1,1
2340,1,1,1,1
2341,1,1,1,1
2342,1,1,1,0
2343,1,1,1,1
2344,1,1,1,1
2345,1,1,1,1
2346,1,1,1,1
2347,1,1,1,1
2348,1,1,1,1
2349,1,1,1,1
2350,1,1,1,1
2351,1,1,1,1
2352,1,1,1,1
2353,1,1,1,1
2354,1,1,1,1
2355,0,0,0,0
2356,1,1,1,1
2357,1,1,1,1
2358,1,1,1,1
2359,0,0,0,0
2360,1,1,1,1
2361,1,1,1,1
2362,1,1,1,0
2363,0,0,0,0
2364,1,1,1,0
2365,1,1,1,0
2366,1,1,1,1
2367,1,1,1,1
2368,1,1,1,1
2369,1,1,1,1
2370,1,1,1,1
2371,0,0,0,0
2372,1,1,1,0
2373,1,1,1,0
2374,1,1,1,1
2375,0,0,0,0
2376,1,1,1,1
2377,1,1,1,1
2378,1,1,1,1
2379,0,0,0,0
2380,1,1,1,1
2381,1,1,1,0
2382,1,1,1,1
2383,1,1,1,1
2384,1,1,1,1
2385,1,1,1,1
2386,1,1,1,1
2387,1,1,1,1
2388,0,0,0,0
2389,1,1,1,1
2390,1,1,1,0
2391,1,1,1,1
2392,1,1,1,1
2393,1,1,1,1
2394,1,1,1,1
2395,1,1,1,1
2396,1,1,1,1
2397,1,1,1,1
2398,0,0,0,0
2399,1,1,1,1
2400,1,1,1,1
2401,1,1,1,0
2402,1,1,1,1
2403,1,1,1,1
2404,1,1,1,1
2405,1,1,1,1
2406,0,0,0,0
2407,0,1,0,0
2408,1,1,1,1
2409,0,0,0,0
2410,0,0,0,0
2411,1,1,1,1
2412,1,1,1,1
2413,1,1,1,1
2414,1,1,1,1
2415,1,1,1,1
2416,0,1,0,0
2417,1,1,1,0
2418,1,1,1,1
2419,1,1,1,1
2420,1,1,1,1
2421,1,1,1,1
2422,1,1,1,1
2423,1,1,1,1
2424,1,1,1,1
2425,1,1,1,1
2426,1,1,1,1
2427,1,1,1,1
2428,1,1,1,1
2429,1,1,1,1
2430,1,1,1,1
2431,1,1,1,1
2432,1,1,1,0
2433,1,1,1,1
2434,0,0,0,0
2435,1,1,1,1
2436,1,1,1,1
2437,0,0,0,0
2438,1,1,1,1
2439,1,1,1,1
2440,0,1,0,0
2441,1,1,1,1
2442,1,1,1,1
2443,0,0,0,0
2444,1,1,1,1
2445,1,1,1,1
2446,0,0,0,0
2447,1,1,1,1
2448,0,0,0,0
2449,1,1,1,0
2450,0,0,0,0
2451,0,0,0,0
2452,1,1,1,1
2453,1,1,1,1
2454,0,0,0,0
2455,0,0,0,0
2456,0,0,0,0
2457,1,1,1,1
2458,0,0,0,0
2459,1,1,1,1
2460,1,1,1,1
2461,0,1,0,0
2462,1,1,1,0
2463,1,1,1,1
2464,1,1,1,1
2465,1,1,1,1
2466,1,1,1,1
2467,1,1,1,1
2468,0,1,0,0
2469,1,1,1,1
2470,1,1,1,0
2471,0,1,0,0
2472,1,1,1,1
2473,1,1,1,0
2474,1,1,1,1
2475,1,1,1,1
2476,1,1,1,1
2477,0,0,0,0
2478,1,1,1,1
2479,1,1,1,1
2480,1,1,1,1
2481,0,1,0,0
2482,0,1,0,0
2483,0,1,0,0
2484,0,0,0,0
2485,1,1,1,0
2486,1,1,1,0
2487,0,1,0,0
2488,1,1,1,1
2489,1,1,1,1
2490,0,0,0,0
2491,1,1,1,1
2492,0,0,0,0
2493,1,1,1,1
2494,1,1,1,1
2495,0,0,0,0
2496,1,1,1,1
2497,1,1,1,0
2498,0,0,0,0
2499,1,1,1,1
2500,1,1,1,1
2501,1,1,1,1
2502,0,0,0,0
2503,1,1,1,1
2504,1,1,1,1
2505,1,1,1,1
2506,1,1,1,1
2507,1,1,1,1
2508,1,1,1,1
2509,1,1,1,1
2510,0,0,0,0
2511,1,1,1,0
2512,0,1,0,0
2513,0,0,0,0
2514,1,1,1,1
2515,1,1,1,1
2516,1,1,1,1
2517,1,1,1,1
2518,1,1,1,1
2519,0,0,0,0
2520,0,1,0,0
2521,1,1,1,1
2522,1,1,1,1
2523,0,0,0,0
2524,1,1,1,1
2525,0,0,0,0
2526,1,1,1,1
2527,1,1,1,1
2528,0,1,0,0
2529,1,1,1,1
2530,1,1,1,1
2531,0,1,0,0
2532,0,1,0,0
2533,0,1,0,0
2534,1,1,1,0
2535,0,0,0,0
2536,1,1,1,1
2537,0,1,0,0
2538,1,1,1,1
2539,1,1,1,1
2540,1,1,1,1
2541,1,1,1,0
2542,1,1,1,1
2543,1,1,1,1
2544,1,1,1,1
2545,1,1,1,1
2546,1,1,1,1
2547,1,1,1,1
2548,1,1,1,1
2549,1,1,1,0
2550,0,0,0,0
2551,0,1,0,0
2552,1,1,1,1
2553,1,1,1,1
2554,1,1,1,1
2555,1,1,1,1
2556,1,1,1,1
2557,1,1,1,1
2558,1,1,1,1
2559,1,1,1,0
2560,0,1,0,0
2561,1,1,1,1
2562,0,0,0,0
2563,1,1,1,0
2564,1,1,1,1
2565,1,1,1,1
2566,1,1,1,1
2567,1,1,1,1
2568,1,1,1,1
2569,1,1,1,1
2570,1,1,1,1
2571,1,1,1,0
2572,1,1,1,1
2573,1,1,1,1
2574,1,1,1,1
2575,1,1,1,1
2576,0,0,0,0
2577,1,1,1,1
2578,0,1,0,0
2579,1,1,1,1
2580,1,1,1,1
2581,1,1,1,1
2582,1,1,1,1
2583,1,1,1,1
2584,1,1,1,1
2585,1,1,1,1
2586,1,1,1,1
2587,1,1,1,1
2588,1,1,1,1
2589,1,1,1,0
2590,1,1,1,1
2591,1,1,1,1
2592,1,1,1,1
2593,0,1,0,0
2594,1,1,1,1
2595,1,1,1,1
2596,1,1,1,0
2597,1,1,1,1
2598,1,1,1,1
2599,1,1,1,1
2600,0,1,0,0
2601,1,1,1,1
2602,1,1,1,0
2603,0,0,0,0
2604,1,1,1,1
2605,0,0,0,0
2606,1,1,1,1
2607,0,1,0,0
2608,0,1,0,0
2609,0,0,0,0
2610,0,1,0,0
2611,0,0,0,0
2612,1,1,1,1
2613,1,1,1,0
2614,1,1,1,1
2615,1,1,1,1
2616,1,1,1,1
2617,0,0,0,0
2618,0,1,0,0
2619,1,1,1,1
2620,0,0,0,0
2621,1,1,1,0
2622,1,1,1,1
2623,1,1,1,1
2624,1,1,1,1
2625,1,1,1,1
2626,1,1,1,1
2627,0,0,0,0
2628,1,1,1,1
2629,1,1,1,1
